19:15:02,3.306944e-02,2.569012e-02,2.561634e-02,2.588057e-02,2.556252e-02,2.548848e-02,2.541810e-02,2.552656e-02,2.550760e-02,2.549424e-02,2.547251e-02
19:19:20,4.710447e+01,4.698948e+01,5.361872e+01,3.322285e+01,6.272178e+00,1.147485e+00,1.002462e+01,1.072480e+01,6.775813e+00,6.243653e+00,7.470255e+00
19:26:09,5.474573e+01,4.761814e+01,4.817890e+01,5.182960e+01,2.165263e+01,2.287637e+01,1.317126e+01,1.819653e+00,3.701708e+01,4.182500e+01,4.483057e+01
23:38:30,2.690675e-02,2.344801e-02,2.344228e-02,2.343311e-02,2.339772e-02,2.344930e-02,2.341585e-02,2.340580e-02,2.338319e-02,2.342611e-02,2.338733e-02
23:40:08,3.777703e-02,3.227455e-02,3.230054e-02,3.225680e-02,3.220399e-02,3.213201e-02,3.230332e-02,3.219606e-02,3.220329e-02,3.225054e-02,3.222362e-02
23:48:44,4.014118e+01,1.744715e+01,5.246621e+01,4.515397e+01,5.058169e+01,5.723344e+01,1.817029e+01,5.691142e+01,3.982165e+01,5.659865e+01,5.116440e+01
23:50:48,4.000055e+01,4.819516e+01,5.241405e+00,2.100180e+00,1.260639e+00,1.322086e+00,1.458843e+00,4.769776e-01,3.370747e-01,4.183937e-01,3.650257e-01
23:56:02,5.037582e-02,4.278690e-02,4.268589e-02,4.262267e-02,4.256283e-02,4.280288e-02,4.263222e-02,4.260944e-02,4.266387e-02,4.265285e-02,4.272090e-02
23:56:25,4.980924e-02,4.308566e-02,4.274986e-02,4.262511e-02,4.268633e-02,4.266318e-02,4.279902e-02,4.277967e-02,4.266377e-02,4.255702e-02,4.254210e-02
00:06:26,7.131344e+01,7.654599e+01,8.974500e+01,8.027531e+01,7.902698e+01,7.987496e+01,8.083544e+01,6.172832e-01,6.147632e-01,8.735556e+00,8.690281e-01
00:08:12,7.558531e+01,1.539818e+00,5.875146e-01,5.036354e-01,5.041532e-01,5.595864e-01,4.783500e-01,5.875661e-01,5.314726e-01,5.315621e-01,4.756884e-01
22:26:44,4.999102e-02,4.676393e-02,4.666846e-02,4.665294e-02,4.668566e-02,4.673064e-02,4.665055e-02,4.665544e-02,4.670162e-02,4.677956e-02,4.670167e-02
22:30:40,2.203809e-02,2.192967e-02,2.195407e-02,2.199834e-02,2.197876e-02,3.700528e-02,2.192178e-02,2.192372e-02,2.196719e-02,2.198760e-02,2.194096e-02
22:34:21,3.959416e-01,1.363056e-01,2.303235e-01,1.363470e-01,1.182924e-01,1.362621e-01,1.922010e-01,1.184199e-01,3.041655e-01,3.322233e-01,2.025023e-01
22:38:00,8.810936e-02,5.199524e-02,3.695349e-02,5.188522e-02,5.188364e-02,3.688450e-02,5.187081e-02,5.191897e-02,3.690579e-02,5.190195e-02,5.801494e-02
22:40:22,6.783609e-02,6.288631e-02,6.300796e-02,6.292790e-02,6.289594e-02,6.290492e-02,6.283150e-02,6.307876e-02,6.280833e-02,6.282866e-02,6.284928e-02
22:41:57,6.966687e-02,6.413325e-02,6.394621e-02,6.387443e-02,6.394471e-02,6.402241e-02,6.405757e-02,6.418192e-02,6.415568e-02,6.397357e-02,6.406640e-02
22:42:59,1.254807e+00,1.008947e+00,3.332230e+00,1.034938e+00,1.261240e+00,1.090949e+00,1.065048e+00,1.090975e+00,1.119041e+00,2.016570e+00,1.176848e+00
22:45:23,5.616518e+01,2.268517e+00,2.408367e+00,3.051965e+00,1.388720e+01,1.573925e+01,6.157729e-01,8.116515e-01,1.455251e+00,1.743984e+00,1.347308e+00
22:46:12,9.200096e-02,8.397391e-02,8.390705e-02,8.383673e-02,8.382776e-02,8.393850e-02,8.387819e-02,8.390536e-02,8.402610e-02,8.382942e-02,8.383988e-02
22:46:46,9.192543e-02,8.403922e-02,8.422063e-02,8.386276e-02,8.390015e-02,8.370694e-02,8.416229e-02,8.380290e-02,8.384054e-02,8.381438e-02,8.407885e-02
22:57:44,1.650072e+02,1.695061e+02,1.534770e+02,1.116654e+02,1.064514e-01,8.438586e-02,8.318385e-02,9.851038e-02,8.312980e-02,8.332952e-02,8.316537e-02
23:08:14,1.623758e+02,9.279357e+01,1.120132e+01,8.876955e+00,6.294068e+00,5.690869e+01,1.477492e+02,1.135044e+02,1.486160e-01,9.852518e-02,8.331665e-02
